RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value
418,Yemen,F,Marital status,Married or living together,... for at least one specific reason,1/1/2013,50.4
418,Yemen,F,Marital status,Never married,... for at least one specific reason,1/1/2013,45.9
418,Yemen,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,1/1/2013,47.6
138,Yemen,F,Marital status,Married or living together,... if she argues with him,1/1/2013,21.1
138,Yemen,F,Marital status,Never married,... if she argues with him,1/1/2013,17.7
138,Yemen,F,Marital status,"Widowed, divorced, separated",... if she argues with him,1/1/2013,19.5
68,Yemen,F,Marital status,Married or living together,... if she burns the food,1/1/2013,10
68,Yemen,F,Marital status,Never married,... if she burns the food,1/1/2013,9.2
68,Yemen,F,Marital status,"Widowed, divorced, separated",... if she burns the food,1/1/2013,8.9
208,Yemen,F,Marital status,Married or living together,... if she goes out without telling him,1/1/2013,36.8
208,Yemen,F,Marital status,Never married,... if she goes out without telling him,1/1/2013,33.4
208,Yemen,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,1/1/2013,34.4
278,Yemen,F,Marital status,Married or living together,... if she neglects the children,1/1/2013,31.3
278,Yemen,F,Marital status,Never married,... if she neglects the children,1/1/2013,27.7
278,Yemen,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,1/1/2013,29.3
348,Yemen,F,Marital status,Married or living together,... if she refuses to have sex with him,1/1/2013,35.9
348,Yemen,F,Marital status,Never married,... if she refuses to have sex with him,1/1/2013,26.2
348,Yemen,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,1/1/2013,33.2
418,Yemen,F,Residence,Rural,... for at least one specific reason,1/1/2013,54.5
418,Yemen,F,Residence,Urban,... for at least one specific reason,1/1/2013,37.4
278,Yemen,F,Residence,Rural,... if she neglects the children,1/1/2013,35.5
278,Yemen,F,Residence,Urban,... if she neglects the children,1/1/2013,19
348,Yemen,F,Residence,Rural,... if she refuses to have sex with him,1/1/2013,37.7
348,Yemen,F,Residence,Urban,... if she refuses to have sex with him,1/1/2013,22
419,Zambia,F,Age,15-24,... for at least one specific reason,1/1/2013,48.2
419,Zambia,F,Age,25-34,... for at least one specific reason,1/1/2013,45.7
419,Zambia,F,Age,35-49,... for at least one specific reason,1/1/2013,46.2
139,Zambia,F,Age,15-24,... if she argues with him,1/1/2013,33.6
139,Zambia,F,Age,25-34,... if she argues with him,1/1/2013,33
139,Zambia,F,Age,35-49,... if she argues with him,1/1/2013,34
69,Zambia,F,Age,15-24,... if she burns the food,1/1/2013,23.9
69,Zambia,F,Age,25-34,... if she burns the food,1/1/2013,23
69,Zambia,F,Age,35-49,... if she burns the food,1/1/2013,23.5
209,Zambia,F,Age,15-24,... if she goes out without telling him,1/1/2013,30
209,Zambia,F,Age,25-34,... if she goes out without telling him,1/1/2013,29.8
209,Zambia,F,Age,35-49,... if she goes out without telling him,1/1/2013,29.4
279,Zambia,F,Age,15-24,... if she neglects the children,1/1/2013,34
279,Zambia,F,Age,25-34,... if she neglects the children,1/1/2013,32.4
279,Zambia,F,Age,35-49,... if she neglects the children,1/1/2013,32.5
349,Zambia,F,Age,15-24,... if she refuses to have sex with him,1/1/2013,25.5
349,Zambia,F,Age,25-34,... if she refuses to have sex with him,1/1/2013,29.9
349,Zambia,F,Age,35-49,... if she refuses to have sex with him,1/1/2013,32.7
419,Zambia,F,Education,Higher,... for at least one specific reason,1/1/2013,15
419,Zambia,F,Education,No education,... for at least one specific reason,1/1/2013,54.1
419,Zambia,F,Education,Primary,... for at least one specific reason,1/1/2013,54.6
419,Zambia,F,Education,Secondary,... for at least one specific reason,1/1/2013,40.3
139,Zambia,F,Education,Higher,... if she argues with him,1/1/2013,6.2
139,Zambia,F,Education,No education,... if she argues with him,1/1/2013,40.2
139,Zambia,F,Education,Primary,... if she argues with him,1/1/2013,40.5
139,Zambia,F,Education,Secondary,... if she argues with him,1/1/2013,27.3
69,Zambia,F,Education,Higher,... if she burns the food,1/1/2013,2.5
69,Zambia,F,Education,No education,... if she burns the food,1/1/2013,32.3
69,Zambia,F,Education,Primary,... if she burns the food,1/1/2013,29.5
69,Zambia,F,Education,Secondary,... if she burns the food,1/1/2013,17.3
209,Zambia,F,Education,Higher,... if she goes out without telling him,1/1/2013,7
209,Zambia,F,Education,No education,... if she goes out without telling him,1/1/2013,33.8
209,Zambia,F,Education,Primary,... if she goes out without telling him,1/1/2013,35.9
209,Zambia,F,Education,Secondary,... if she goes out without telling him,1/1/2013,24.5
279,Zambia,F,Education,Higher,... if she neglects the children,1/1/2013,10.5
279,Zambia,F,Education,No education,... if she neglects the children,1/1/2013,37.2
279,Zambia,F,Education,Primary,... if she neglects the children,1/1/2013,38.8
279,Zambia,F,Education,Secondary,... if she neglects the children,1/1/2013,28.4
349,Zambia,F,Education,Higher,... if she refuses to have sex with him,1/1/2013,3.5
349,Zambia,F,Education,No education,... if she refuses to have sex with him,1/1/2013,39.2
349,Zambia,F,Education,Primary,... if she refuses to have sex with him,1/1/2013,36.7
349,Zambia,F,Education,Secondary,... if she refuses to have sex with him,1/1/2013,20.8
419,Zambia,F,Employment,Employed for cash,... for at least one specific reason,1/1/2013,45.9
419,Zambia,F,Employment,Employed for kind,... for at least one specific reason,1/1/2013,63.7
419,Zambia,F,Employment,Unemployed,... for at least one specific reason,1/1/2013,41
139,Zambia,F,Employment,Employed for cash,... if she argues with him,1/1/2013,33.4
139,Zambia,F,Employment,Employed for kind,... if she argues with him,1/1/2013,47
139,Zambia,F,Employment,Unemployed,... if she argues with him,1/1/2013,28.3
69,Zambia,F,Employment,Employed for cash,... if she burns the food,1/1/2013,22.4
69,Zambia,F,Employment,Employed for kind,... if she burns the food,1/1/2013,36.4
69,Zambia,F,Employment,Unemployed,... if she burns the food,1/1/2013,19.3
209,Zambia,F,Employment,Employed for cash,... if she goes out without telling him,1/1/2013,29.4
209,Zambia,F,Employment,Employed for kind,... if she goes out without telling him,1/1/2013,40.2
209,Zambia,F,Employment,Unemployed,... if she goes out without telling him,1/1/2013,26
279,Zambia,F,Employment,Employed for cash,... if she neglects the children,1/1/2013,33.1
279,Zambia,F,Employment,Employed for kind,... if she neglects the children,1/1/2013,45.7
279,Zambia,F,Employment,Unemployed,... if she neglects the children,1/1/2013,28.1
349,Zambia,F,Employment,Employed for cash,... if she refuses to have sex with him,1/1/2013,28.7
349,Zambia,F,Employment,Employed for kind,... if she refuses to have sex with him,1/1/2013,45.5
349,Zambia,F,Employment,Unemployed,... if she refuses to have sex with him,1/1/2013,22.5
419,Zambia,F,Marital status,Married or living together,... for at least one specific reason,1/1/2013,48.7
419,Zambia,F,Marital status,Never married,... for at least one specific reason,1/1/2013,42.5
419,Zambia,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,1/1/2013,47.7
139,Zambia,F,Marital status,Married or living together,... if she argues with him,1/1/2013,35.8
139,Zambia,F,Marital status,Never married,... if she argues with him,1/1/2013,28.5
139,Zambia,F,Marital status,"Widowed, divorced, separated",... if she argues with him,1/1/2013,33.8
69,Zambia,F,Marital status,Married or living together,... if she burns the food,1/1/2013,24.9
69,Zambia,F,Marital status,Never married,... if she burns the food,1/1/2013,19.5
69,Zambia,F,Marital status,"Widowed, divorced, separated",... if she burns the food,1/1/2013,25.9
209,Zambia,F,Marital status,Married or living together,... if she goes out without telling him,1/1/2013,32.1
209,Zambia,F,Marital status,Never married,... if she goes out without telling him,1/1/2013,24.9
209,Zambia,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,1/1/2013,29
279,Zambia,F,Marital status,Married or living together,... if she neglects the children,1/1/2013,34.3
279,Zambia,F,Marital status,Never married,... if she neglects the children,1/1/2013,30.4
279,Zambia,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,1/1/2013,33.3
349,Zambia,F,Marital status,Married or living together,... if she refuses to have sex with him,1/1/2013,31.8
349,Zambia,F,Marital status,Never married,... if she refuses to have sex with him,1/1/2013,20.4
349,Zambia,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,1/1/2013,34
419,Zambia,F,Residence,Rural,... for at least one specific reason,1/1/2013,57.1
419,Zambia,F,Residence,Urban,... for at least one specific reason,1/1/2013,34.9
139,Zambia,F,Residence,Rural,... if she argues with him,1/1/2013,42.2
139,Zambia,F,Residence,Urban,... if she argues with him,1/1/2013,23.5
209,Zambia,M,Education,Primary,... if she goes out without telling him,1/1/2013,20.9
209,Zambia,M,Education,Secondary,... if she goes out without telling him,1/1/2013,14.4
279,Zambia,M,Education,Higher,... if she neglects the children,1/1/2013,5.7
279,Zambia,M,Education,No education,... if she neglects the children,1/1/2013,19.3
279,Zambia,M,Education,Primary,... if she neglects the children,1/1/2013,24.1
279,Zambia,M,Education,Secondary,... if she neglects the children,1/1/2013,18.5
349,Zambia,M,Education,Higher,... if she refuses to have sex with him,1/1/2013,1.7
349,Zambia,M,Education,No education,... if she refuses to have sex with him,1/1/2013,10.9
349,Zambia,M,Education,Primary,... if she refuses to have sex with him,1/1/2013,15.2
349,Zambia,M,Education,Secondary,... if she refuses to have sex with him,1/1/2013,8.3
419,Zambia,M,Employment,Employed for cash,... for at least one specific reason,1/1/2013,29.7
419,Zambia,M,Employment,Employed for kind,... for at least one specific reason,1/1/2013,40.1
419,Zambia,M,Employment,Unemployed,... for at least one specific reason,1/1/2013,30.1
279,Zambia,M,Employment,Employed for cash,... if she neglects the children,1/1/2013,18.2
279,Zambia,M,Employment,Employed for kind,... if she neglects the children,1/1/2013,24.6
279,Zambia,M,Employment,Unemployed,... if she neglects the children,1/1/2013,19.8
349,Zambia,M,Employment,Employed for cash,... if she refuses to have sex with him,1/1/2013,10
349,Zambia,M,Employment,Employed for kind,... if she refuses to have sex with him,1/1/2013,12.2
420,Zimbabwe,F,Age,15-24,... for at least one specific reason,1/1/2015,48.6
420,Zimbabwe,F,Age,25-34,... for at least one specific reason,1/1/2015,34.9
420,Zimbabwe,F,Age,35-49,... for at least one specific reason,1/1/2015,29.4
140,Zimbabwe,F,Age,15-24,... if she argues with him,1/1/2015,21.4
140,Zimbabwe,F,Age,25-34,... if she argues with him,1/1/2015,14.8
140,Zimbabwe,F,Age,35-49,... if she argues with him,1/1/2015,12.3
70,Zimbabwe,F,Age,15-24,... if she burns the food,1/1/2015,11.1
70,Zimbabwe,F,Age,25-34,... if she burns the food,1/1/2015,6.8
70,Zimbabwe,F,Age,35-49,... if she burns the food,1/1/2015,5.5
210,Zimbabwe,F,Age,15-24,... if she goes out without telling him,1/1/2015,28.3
210,Zimbabwe,F,Age,25-34,... if she goes out without telling him,1/1/2015,21.6
210,Zimbabwe,F,Age,35-49,... if she goes out without telling him,1/1/2015,16.7
280,Zimbabwe,F,Age,15-24,... if she neglects the children,1/1/2015,27.4
280,Zimbabwe,F,Age,25-34,... if she neglects the children,1/1/2015,18.8
280,Zimbabwe,F,Age,35-49,... if she neglects the children,1/1/2015,16
350,Zimbabwe,F,Age,15-24,... if she refuses to have sex with him,1/1/2015,15.6
350,Zimbabwe,F,Age,25-34,... if she refuses to have sex with him,1/1/2015,14
350,Zimbabwe,F,Age,35-49,... if she refuses to have sex with him,1/1/2015,13.6
420,Zimbabwe,F,Education,Higher,... for at least one specific reason,1/1/2015,10
420,Zimbabwe,F,Education,No education,... for at least one specific reason,1/1/2015,55.2
420,Zimbabwe,F,Education,Primary,... for at least one specific reason,1/1/2015,48.9
420,Zimbabwe,F,Education,Secondary,... for at least one specific reason,1/1/2015,37.6
140,Zimbabwe,F,Education,Higher,... if she argues with him,1/1/2015,2.4
140,Zimbabwe,F,Education,No education,... if she argues with him,1/1/2015,26.4
140,Zimbabwe,F,Education,Primary,... if she argues with him,1/1/2015,25.5
140,Zimbabwe,F,Education,Secondary,... if she argues with him,1/1/2015,14.7
210,Zimbabwe,F,Education,No education,... if she goes out without telling him,1/1/2015,35
210,Zimbabwe,F,Education,Primary,... if she goes out without telling him,1/1/2015,31.2
210,Zimbabwe,F,Education,Secondary,... if she goes out without telling him,1/1/2015,21.6
280,Zimbabwe,F,Education,Higher,... if she neglects the children,1/1/2015,4.6
280,Zimbabwe,F,Education,No education,... if she neglects the children,1/1/2015,33.3
280,Zimbabwe,F,Education,Primary,... if she neglects the children,1/1/2015,26.3
280,Zimbabwe,F,Education,Secondary,... if she neglects the children,1/1/2015,21.1
350,Zimbabwe,F,Education,Higher,... if she refuses to have sex with him,1/1/2015,3.9
350,Zimbabwe,F,Education,No education,... if she refuses to have sex with him,1/1/2015,28.5
350,Zimbabwe,F,Education,Primary,... if she refuses to have sex with him,1/1/2015,22.1
350,Zimbabwe,F,Education,Secondary,... if she refuses to have sex with him,1/1/2015,12.4
420,Zimbabwe,F,Employment,Employed for cash,... for at least one specific reason,1/1/2015,34.5
420,Zimbabwe,F,Employment,Employed for kind,... for at least one specific reason,1/1/2015,39
420,Zimbabwe,F,Employment,Unemployed,... for at least one specific reason,1/1/2015,42.8
140,Zimbabwe,F,Employment,Employed for cash,... if she argues with him,1/1/2015,14.7
140,Zimbabwe,F,Employment,Employed for kind,... if she argues with him,1/1/2015,18.1
140,Zimbabwe,F,Employment,Unemployed,... if she argues with him,1/1/2015,18.6
210,Zimbabwe,F,Employment,Employed for cash,... if she goes out without telling him,1/1/2015,20.1
210,Zimbabwe,F,Employment,Employed for kind,... if she goes out without telling him,1/1/2015,24.3
210,Zimbabwe,F,Employment,Unemployed,... if she goes out without telling him,1/1/2015,25.4
280,Zimbabwe,F,Employment,Employed for cash,... if she neglects the children,1/1/2015,18.8
280,Zimbabwe,F,Employment,Employed for kind,... if she neglects the children,1/1/2015,24.8
210,Zimbabwe,F,Marital status,Never married,... if she goes out without telling him,1/1/2015,24.8
210,Zimbabwe,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,1/1/2015,19.5
280,Zimbabwe,F,Marital status,Married or living together,... if she neglects the children,1/1/2015,20.1
280,Zimbabwe,F,Marital status,Never married,... if she neglects the children,1/1/2015,25.2
280,Zimbabwe,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,1/1/2015,19.8
350,Zimbabwe,F,Marital status,Married or living together,... if she refuses to have sex with him,1/1/2015,15.8
350,Zimbabwe,F,Marital status,Never married,... if she refuses to have sex with him,1/1/2015,11.6
350,Zimbabwe,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,1/1/2015,13.9
420,Zimbabwe,F,Residence,Rural,... for at least one specific reason,1/1/2015,44.9
420,Zimbabwe,F,Residence,Urban,... for at least one specific reason,1/1/2015,28.8
140,Zimbabwe,F,Residence,Rural,... if she argues with him,1/1/2015,20.4
140,Zimbabwe,F,Residence,Urban,... if she argues with him,1/1/2015,10.7
70,Zimbabwe,F,Residence,Rural,... if she burns the food,1/1/2015,10.5
70,Zimbabwe,F,Residence,Urban,... if she burns the food,1/1/2015,4.2
210,Zimbabwe,F,Residence,Rural,... if she goes out without telling him,1/1/2015,28.3
210,Zimbabwe,F,Residence,Urban,... if she goes out without telling him,1/1/2015,14.2
280,Zimbabwe,F,Residence,Rural,... if she neglects the children,1/1/2015,24.3
280,Zimbabwe,F,Residence,Urban,... if she neglects the children,1/1/2015,16.7
350,Zimbabwe,F,Residence,Rural,... if she refuses to have sex with him,1/1/2015,18.2
350,Zimbabwe,F,Residence,Urban,... if she refuses to have sex with him,1/1/2015,8.6
420,Zimbabwe,M,Age,15-24,... for at least one specific reason,1/1/2015,44.5
420,Zimbabwe,M,Age,25-34,... for at least one specific reason,1/1/2015,27.4
420,Zimbabwe,M,Age,35-49,... for at least one specific reason,1/1/2015,20.7
140,Zimbabwe,M,Age,15-24,... if she argues with him,1/1/2015,18.9
140,Zimbabwe,M,Age,25-34,... if she argues with him,1/1/2015,11.3
210,Zimbabwe,M,Age,15-24,... if she goes out without telling him,1/1/2015,23.3
210,Zimbabwe,M,Age,25-34,... if she goes out without telling him,1/1/2015,15.1
210,Zimbabwe,M,Age,35-49,... if she goes out without telling him,1/1/2015,12.1
280,Zimbabwe,M,Age,15-24,... if she neglects the children,1/1/2015,24.5
420,Zimbabwe,M,Education,No education,... for at least one specific reason,1/1/2015,45.4
420,Zimbabwe,M,Education,Primary,... for at least one specific reason,1/1/2015,40.1
420,Zimbabwe,M,Education,Secondary,... for at least one specific reason,1/1/2015,33.3
140,Zimbabwe,M,Education,Higher,... if she argues with him,1/1/2015,4.3
140,Zimbabwe,M,Education,No education,... if she argues with him,1/1/2015,22
140,Zimbabwe,M,Education,Primary,... if she argues with him,1/1/2015,19.8
140,Zimbabwe,M,Education,Secondary,... if she argues with him,1/1/2015,13.5
70,Zimbabwe,M,Education,Higher,... if she burns the food,1/1/2015,1.3
70,Zimbabwe,M,Education,No education,... if she burns the food,1/1/2015,9.4
70,Zimbabwe,M,Education,Primary,... if she burns the food,1/1/2015,8.9
70,Zimbabwe,M,Education,Secondary,... if she burns the food,1/1/2015,5.6
210,Zimbabwe,M,Education,Higher,... if she goes out without telling him,1/1/2015,4.7
210,Zimbabwe,M,Education,No education,... if she goes out without telling him,1/1/2015,37.8
210,Zimbabwe,M,Education,Primary,... if she goes out without telling him,1/1/2015,23.2
210,Zimbabwe,M,Education,Secondary,... if she goes out without telling him,1/1/2015,17.8
280,Zimbabwe,M,Education,Higher,... if she neglects the children,1/1/2015,8.2
280,Zimbabwe,M,Education,No education,... if she neglects the children,1/1/2015,30.5
280,Zimbabwe,M,Education,Primary,... if she neglects the children,1/1/2015,23.6
280,Zimbabwe,M,Education,Secondary,... if she neglects the children,1/1/2015,18
350,Zimbabwe,M,Education,Higher,... if she refuses to have sex with him,1/1/2015,2.9
350,Zimbabwe,M,Education,No education,... if she refuses to have sex with him,1/1/2015,16.2
